date,SBI_Bluechip,ICICI_Bluechip,Nippon_Large_Cap,Axis_Bluechip,Kotak_Bluechip
2023-02-09,109.2446,69.8143,60.2739,4867.6435,142.1272
2023-02-10,109.2412,69.8154,60.2259,4868.889,142.8888
2023-02-13,109.2826,68.9661,59.9403,4871.84,141.6187
2023-02-14,109.248,69.1866,60.3002,4872.3521,141.9587
2023-02-15,109.2929,70.0632,60.5621,4873.2698,143.1622
2023-02-16,109.3243,70.5816,60.6047,4874.1626,144.3178
2023-02-17,109.2924,70.0019,60.3654,4875.0045,143.2164
2023-02-20,109.378,69.9459,60.1557,4877.4781,143.177
2023-02-21,109.4182,69.9427,60.1318,4878.2092,142.6417
2023-02-22,109.3818,68.9248,59.2641,4878.6066,141.1745
2023-02-23,109.409,68.7063,59.3036,4879.256,141.2408
2023-02-24,109.4234,68.7126,59.1105,4879.8682,139.7942
2023-02-27,109.4341,68.4824,58.8267,4881.9457,139.1144
2023-02-28,109.4442,68.3805,58.6303,4883.0447,139.4266
2023-03-01,109.43,68.9211,59.1352,4883.7542,141.0957
2023-03-02,109.447,68.5425,58.8032,4884.191,141.2125
2023-03-03,109.4874,68.7209,59.6132,4884.9987,143.2378
2023-03-06,109.5313,69.1585,59.9573,4887.7219,143.9738
2023-03-08,109.5103,69.0308,60.262,4889.4136,144.8362
2023-03-09,109.541,68.4496,59.8804,4890.7312,144.0023
2023-03-10,109.5769,67.9665,59.342,4892.7144,142.5247
2023-03-13,109.7345,67.0393,58.4031,4897.8864,139.6585
2023-03-14,109.7889,66.4865,58.1564,4899.157,137.9846
2023-03-15,109.8123,66.4041,57.9036,4899.9024,137.8601
2023-03-16,109.7988,66.6861,58.0008,4900.3,137.7193
2023-03-17,109.8366,66.8784,58.3714,4900.9665,137.9719
2023-03-20,109.9509,66.3291,57.9134,4904.6736,136.2904
2023-03-21,109.981,66.5076,58.3986,4906.6467,137.424
2023-03-22,109.981,66.8934,58.5299,4906.6467,137.8024
2023-03-23,110.0625,66.7888,58.2979,4909.366,136.7699
2023-03-24,110.0794,66.2364,57.7885,4909.7777,135.3902
2023-03-27,110.1469,66.0237,57.7058,4911.3784,135.0155
2023-03-28,110.1156,65.9999,57.6287,4911.9693,134.8072
2023-03-29,110.2525,66.7265,58.1541,4915.7024,137.2099
2023-03-31,110.3887,67.5488,59.0553,4921.7155,139.1977
2023-04-03,110.4369,68.1351,59.1936,4924.5576,140.0803
2023-04-05,110.5493,68.808,59.6706,4926.3066,140.1858
2023-04-06,110.7692,69.073,59.8319,4930.1761,140.8973
2023-04-10,110.8339,68.8753,59.9027,4935.0426,141.253
2023-04-11,110.847,69.4778,60.0753,4935.9458,141.9336
2023-04-12,110.9134,69.8881,60.3205,4937.7767,142.1034
2023-04-13,110.9273,70.0008,60.3609,4938.9491,142.5051
2023-04-17,110.9947,69.9252,60.1619,4942.8765,142.8324
2023-04-18,111.029,70.2852,60.0999,4944.4691,142.8466
2023-04-19,111.0669,70.0991,59.9873,4945.6851,142.7704
2023-04-20,111.0695,69.884,60.0665,4946.6385,142.8697
2023-04-21,111.1177,70.0472,60.0348,4947.616,142.112
2023-04-24,111.2444,70.1351,60.4513,4950.3,143.0605
2023-04-25,111.2845,70.2622,60.5932,4951.2321,143.2685
2023-04-26,111.3157,70.2651,60.8636,4952.2917,143.8899
2023-04-27,111.3747,70.8328,61.2076,4952.9107,143.9685
2023-04-28,111.3814,71.9798,61.8378,4953.5802,146.3658
2023-05-02,111.4551,71.9451,62.2082,4956.5376,147.4707
2023-05-03,111.534,72.0198,62.1695,4957.8892,146.9304
2023-05-04,111.556,72.9185,62.6908,4958.7909,148.1713
2023-05-05,111.556,72.7981,62.233,4958.7909,146.2396
2023-05-08,111.6462,73.7065,63.0419,4962.7655,147.3298
2023-05-09,111.6494,73.7085,62.9979,4963.4563,146.9646
2023-05-10,111.6632,74.1124,63.1904,4964.5985,146.4076
2023-05-11,111.6912,74.2638,63.2204,4965.4888,146.0869
2023-05-12,111.7357,74.2078,63.281,4966.2931,145.3671
2023-05-15,111.8017,73.9206,63.6571,4969.7348,146.1892
2023-05-16,111.8439,73.873,63.5284,4971.8411,146.0016
2023-05-17,111.8786,73.2558,63.3543,4973.2457,145.5436
2023-05-18,111.9625,73.0567,63.3171,4974.5789,144.5564
2023-05-19,111.9729,73.2915,63.419,4975.8054,144.5852
2023-05-22,112.1196,73.7622,63.4405,4981.3721,145.2982
2023-05-23,112.1072,74.1111,63.4799,4981.1777,145.2943
2023-05-24,112.1392,73.9094,63.3853,4981.7631,145.2001
2023-05-25,112.1468,74.2147,63.5885,4982.3941,145.579
2023-05-26,112.1609,75.2549,64.2631,4983.2404,146.9907
2023-05-29,112.1994,75.5785,64.536,4985.5343,147.2131
2023-05-30,112.2149,75.6253,64.7799,4986.4929,148.2581
2023-05-31,112.2328,75.5768,64.6705,4987.2829,148.2521
2023-06-01,112.3041,75.9464,64.62,4988.8385,148.8214
2023-06-02,112.3136,76.1186,64.8709,4990.0511,149.2749
2023-06-05,112.35,76.1444,65.1536,4993.0346,149.8771
2023-06-06,112.3976,76.5604,65.2544,4994.3002,149.9541
2023-06-07,112.4241,77.6009,65.8209,4995.4622,151.5583
2023-06-08,112.3995,76.8357,65.5102,4995.9409,150.4792
2023-06-09,112.3662,76.9204,65.3566,4996.2044,150.4985
2023-06-12,112.4181,77.4286,65.5378,4998.8233,151.3219
2023-06-13,112.4564,77.9565,66.0458,5000.2152,153.7676
2023-06-14,112.4522,77.9651,66.1179,5001.8616,154.3517
2023-06-15,112.4579,78.5273,65.8556,5002.8186,153.6912
2023-06-16,112.4688,79.3826,66.4095,5003.9814,154.8056
2023-06-19,112.5427,79.3349,66.2177,5006.9865,154.5752
2023-06-20,112.5543,79.259,66.528,5007.8745,154.9588
2023-06-21,112.5483,79.2999,66.5774,5008.6614,156.3535
2023-06-22,112.5347,78.3375,66.0767,5009.8954,154.5586
2023-06-23,112.5447,77.6483,65.6157,5010.3598,153.1875
2023-06-26,112.5988,77.8,65.7673,5012.8809,153.8963
2023-06-27,112.6073,78.1501,66.2575,5013.5975,154.6907
2023-06-28,112.6521,78.6424,66.822,5014.8176,155.6911
2023-06-30,112.6635,79.0815,67.5552,5016.9921,156.8776
2023-07-03,112.6779,79.1417,68.0211,5020.3836,158.3986
2023-07-04,112.7332,79.7879,68.092,5022.0079,158.4254
2023-07-05,112.7734,79.9962,68.231,5023.1911,159.31
2023-07-06,112.7607,80.3788,68.5885,5024.0604,160.4979
2023-07-07,112.7417,79.6889,68.2028,5025.1711,160.1835
2023-07-10,112.7947,78.8891,68.2229,5027.7619,160.0343
2023-07-11,112.879,79.1498,68.6673,5028.798,161.057
2023-07-12,112.8785,79.3202,68.7079,5029.9035,161.5415
2023-07-13,112.9794,79.508,68.6128,5031.2973,159.8087
2023-07-14,113.0224,80.2997,69.1092,5032.5397,161.9301
2023-07-17,113.0933,80.1899,69.6452,5035.2332,163.2076
2023-07-18,113.1539,79.8305,69.622,5036.279,162.7716
2023-07-19,113.185,80.4138,70.0835,5037.1063,164.0955
2023-07-20,113.2135,80.242,70.5303,5038.5536,164.8306
2023-07-21,113.1867,79.9104,70.0801,5039.6374,164.2707
2023-07-24,113.252,79.672,70.0057,5042.5025,164.4436
2023-07-25,113.2068,79.7352,70.1493,5043.5119,165.269
2023-07-26,113.25,79.7424,70.4141,5044.5696,168.3166
2023-07-27,113.302,79.2279,70.1686,5045.4077,169.3005
2023-07-28,113.2233,79.5813,70.3768,5046.2306,170.6053
2023-07-31,113.2955,79.6969,70.8107,5048.9266,171.122
2023-08-01,113.3502,79.8018,70.8398,5049.9681,170.487
2023-08-02,113.371,79.1648,69.9106,5050.6815,167.2217
2023-08-03,113.3366,78.6486,69.5471,5051.485,167.6171
2023-08-04,113.3024,79.4055,70.0645,5052.3465,168.0284
2023-08-07,113.4145,79.6001,70.2492,5055.1632,168.9046
2023-08-08,113.4097,79.3359,70.2574,5056.1337,169.607
2023-08-09,113.4446,79.1715,70.6852,5057.0763,170.3286
2023-08-10,113.4695,78.8457,70.5498,5057.6916,170.7599
2023-08-11,113.4328,78.0866,70.33,5057.8363,170.0636
2023-08-14,113.4717,77.6284,70.11,5060.4159,169.3751
2023-08-16,113.4717,77.5465,70.2973,5060.4159,169.9728
2023-08-17,113.448,77.1435,70.0785,5062.4447,170.2875
2023-08-18,113.5055,76.6833,69.9331,5063.5186,170.2542
2023-08-21,113.5726,77.3089,70.284,5066.7137,171.144
2023-08-22,113.5608,77.6152,70.5786,5067.7783,172.4517
2023-08-23,113.6358,77.7681,70.942,5068.5481,172.3817
2023-08-24,113.6982,77.9647,70.8594,5069.6703,171.3185
2023-08-25,113.708,77.7906,70.2294,5070.6754,170.4103
2023-08-28,113.8221,77.9343,70.4455,5073.6043,171.586
2023-08-29,113.8467,78.4579,70.6185,5074.6012,171.7431
2023-08-30,113.8834,78.8146,70.9019,5075.8053,172.8789
2023-08-31,113.9005,78.33,70.7276,5076.7648,172.7257
2023-09-01,113.9205,78.7931,71.3664,5077.8025,175.3529
2023-09-04,113.9843,79.2103,71.717,5080.6577,177.596
2023-09-05,113.9984,79.6322,71.8802,5081.8207,179.1531
2023-09-06,113.9571,79.9096,72.046,5082.772,178.4506
2023-09-07,114.0437,80.2445,72.6174,5083.722,179.0615
2023-09-08,114.0015,80.6406,73.1125,5084.7079,180.5312
2023-09-11,114.0239,81.2572,73.7256,5087.4868,182.7023
2023-09-12,114.0096,80.9115,73.0049,5088.2771,178.5377
2023-09-13,114.1471,80.88,73.1441,5089.1732,180.7573
2023-09-14,114.2468,81.4094,73.3808,5090.1453,181.7795
2023-09-15,114.1634,81.6974,73.6158,5091.1568,181.8206
2023-09-18,114.2257,81.6682,73.4681,5093.8039,181.3955
2023-09-20,114.3068,81.0945,72.7731,5095.7244,179.8008
2023-09-21,114.3346,80.4578,72.0463,5096.3256,178.7128
2023-09-22,114.3437,80.1359,72.0196,5097.3696,178.4228
2023-09-25,114.3926,80.5412,71.8946,5100.2951,180.2127
2023-09-26,114.3858,80.8138,71.9923,5100.8639,180.7082
2023-09-27,114.4022,80.9407,72.2487,5102.1423,182.1994
2023-09-29,114.3746,80.2623,72.2725,5104.5685,182.3211
2023-09-30,114.3746,80.2623,72.2725,5105.5501,182.3211
2023-10-03,114.4257,80.4898,72.158,5108.6726,182.3246
2023-10-04,114.4301,80.1873,71.4828,5110.153,179.6064
2023-10-05,114.5152,80.5885,71.8691,5111.21,179.3514
2023-10-06,114.2282,81.281,72.2666,5111.5197,180.1273
2023-10-09,114.2335,80.6672,71.523,5114.2686,177.6778
2023-10-10,114.2773,81.3312,72.2501,5115.025,180.4485
2023-10-11,114.3772,81.9337,72.6358,5116.1458,181.7082
2023-10-12,114.4277,81.5568,72.8206,5117.0745,184.6935
2023-10-13,114.4576,81.8571,72.6009,5117.9674,183.7232
2023-10-16,114.515,81.4291,72.7253,5120.5154,184.1322
2023-10-17,114.5336,81.6217,73.0238,5121.4613,184.7153
2023-10-18,114.5264,81.0883,72.3949,5122.5565,182.6142
2023-10-19,114.5085,80.7616,72.2182,5123.2239,182.8728
2023-10-20,114.5203,80.6656,71.7026,5124.0558,180.2728
2023-10-23,114.5561,79.3914,70.5159,5126.8681,175.6322
2023-10-25,114.6385,78.9728,70.0111,5128.7631,174.6533
2023-10-26,114.6543,77.8286,69.2151,5129.78,173.6302
2023-10-27,114.6755,78.5618,70.0343,5130.8988,175.7887
2023-10-30,114.7213,78.6548,70.2094,5133.2666,176.3726
2023-10-31,114.7532,78.7876,70.1022,5134.2875,176.4723
2023-11-01,114.7619,78.4438,69.8843,5135.4541,176.6655
2023-11-02,114.8598,79.0811,70.5127,5136.4273,179.9886
2023-11-03,114.9185,79.4676,70.9984,5137.6592,180.4761
2023-11-06,114.9939,80.2539,71.6717,5140.8425,182.0635
2023-11-07,115.0481,80.4516,71.692,5141.9136,182.9201
2023-11-08,115.097,80.8372,71.8582,5142.8513,184.4927
2023-11-09,115.1482,80.9422,71.6223,5143.6261,184.0495
2023-11-10,115.1099,81.0978,71.6976,5144.3649,184.5793
2023-11-13,115.1762,81.1712,71.9087,5147.5146,185.9812
2023-11-15,115.3184,81.9033,72.4739,5149.5885,186.2844
2023-11-16,115.359,82.5266,72.7496,5150.4705,188.056
2023-11-17,115.4046,82.6567,72.556,5151.4842,187.8988
2023-11-20,115.4124,82.2374,72.4675,5154.4694,187.4619
2023-11-21,115.3462,82.3562,72.7049,5155.3252,187.9369
2023-11-22,115.3956,82.7354,72.6229,5156.2053,187.7058
2023-11-23,115.3838,82.3248,72.6659,5157.1238,187.2964
2023-11-24,115.3487,82.1289,72.6677,5158.0903,188.3907
2023-11-28,115.4606,82.5944,73.0792,5162.1408,190.1236
2023-11-29,115.5248,83.5921,73.7259,5163.0656,191.4374
2023-11-30,115.5118,84.2614,73.9678,5163.9629,193.1175
2023-12-01,115.4928,84.5496,74.703,5164.7124,195.4307
2023-12-04,115.5786,85.3715,76.0297,5167.6094,197.1594
2023-12-05,115.6087,85.591,76.3652,5168.7266,198.5721
2023-12-06,115.6714,86.0435,76.7791,5169.7717,198.8836
2023-12-07,115.7012,86.3885,77.1094,5170.8441,200.4017
2023-12-08,115.6975,85.9606,77.2576,5171.7529,197.9955
2023-12-11,115.7213,86.2758,77.584,5174.6676,199.035
2023-12-12,115.7387,85.7571,77.3349,5175.2278,197.3596
2023-12-13,115.7767,85.5812,77.7474,5176.1125,198.1083
2023-12-14,115.9449,86.9194,78.5552,5177.1524,200.3266
2023-12-15,116.0675,87.4489,79.423,5178.0931,201.5599
2023-12-18,116.1498,87.7642,79.4904,5180.8939,202.5117
2023-12-19,116.146,87.7026,79.6031,5182.0673,202.1036
2023-12-20,116.1637,85.8692,77.874,5183.1792,195.5966
2023-12-21,116.1666,86.3297,78.4313,5184.3051,200.3601
2023-12-22,116.1862,86.9823,78.7363,5185.1321,200.7116
2023-12-26,116.29,87.1531,78.9312,5189.3786,201.2701
2023-12-27,116.2785,87.8865,79.6145,5190.1856,201.6236
2023-12-28,116.2869,88.2002,80.057,5191.4852,204.9905
2023-12-29,108.2404,88.6224,80.2143,5193.5766,204.9528
2024-01-01,108.2962,88.5872,80.3877,5197.2106,205.9027
2024-01-02,108.302,88.7896,80.3585,5198.237,206.992
2024-01-03,108.3033,88.276,80.1318,5199.3473,207.2425
2024-01-04,108.3068,89.3141,80.9262,5200.3198,210.044
2024-01-05,108.2934,89.3931,81.059,5201.3986,210.1649
2024-01-08,108.4013,88.4806,80.3728,5204.44,207.5449
2024-01-09,108.4351,88.7379,80.6145,5205.5933,208.2746
2024-01-10,108.4687,88.6949,80.8502,5206.6308,208.8334
2024-01-11,108.4768,88.8697,81.1364,5207.6081,210.0325
2024-01-12,108.5277,89.2661,81.7745,5208.7335,211.1379
2024-01-15,108.6546,89.4426,82.2457,5211.8996,213.8548
2024-01-16,108.6565,89.0802,82.0535,5212.6448,212.2606
2024-01-17,108.6641,87.7973,80.4761,5213.6768,209.5256
2024-01-18,108.6691,87.3317,80.2485,5214.4832,212.8968
2024-01-19,108.6634,87.7628,81.0521,5215.4828,217.1791
2024-01-23,108.756,86.1726,79.3097,5218.8964,210.7529
2024-01-24,108.7584,87.1611,80.3079,5219.4493,214.264
2024-01-25,108.7795,86.7929,80.1233,5220.4806,216.4988
2024-01-29,108.8663,87.625,81.478,5224.7227,221.2243
2024-01-30,108.9094,86.7464,80.7813,5225.6473,220.0328
2024-01-31,108.9501,87.6883,81.5148,5226.6958,222.4922
2024-02-01,109.1334,87.5274,81.3917,5227.8426,221.5425
2024-02-02,109.2484,88.0783,81.7841,5228.987,224.8078
2024-02-05,109.2279,87.9175,81.5416,5232.0589,227.471
2024-02-06,109.2489,88.8898,82.272,5233.0702,229.7084
2024-02-07,109.2938,89.1219,83.0313,5234.3976,230.5055
2024-02-08,109.2929,88.8906,82.5897,5235.5175,230.7531
2024-02-09,109.2569,88.9904,82.8752,5236.1159,229.718
2024-02-12,109.3183,88.4978,81.6287,5239.0724,223.6698
2024-02-13,109.3221,88.5891,82.1878,5240.0332,224.633
2024-02-14,109.2938,88.6018,82.8433,5241.2555,226.8667
2024-02-15,109.3771,89.2836,83.1557,5242.6289,230.8369
2024-02-16,109.393,89.9501,83.5478,5244.0761,231.4292
2024-02-19,109.393,90.4864,83.7003,5244.0761,233.2058
2024-02-20,109.5383,90.5408,84.0611,5248.6377,232.8586
2024-02-21,109.5846,89.9277,83.7597,5250.0855,229.8352
2024-02-22,109.6091,90.5233,84.4739,5252.4138,232.5025
2024-02-23,109.6186,91.0211,84.6745,5253.4712,233.061
2024-02-26,109.7161,90.4475,84.4802,5256.6,231.8795
2024-02-27,109.7147,90.9648,84.5543,5257.5008,230.4211
2024-02-28,109.7569,89.799,83.6231,5259.1081,227.1551
2024-02-29,109.7711,89.9973,84.0569,5260.251,228.3154
2024-03-01,109.7834,90.8589,85.3718,5261.5919,231.8163
2024-03-04,109.8436,90.746,85.8389,5265.3638,237.4278
2024-03-05,109.8552,90.0501,85.8536,5266.8776,237.785
2024-03-06,109.9177,90.5435,85.81,5268.4947,235.9664
2024-03-07,109.9624,90.9543,86.2429,5269.8128,236.2258
2024-03-11,110.12,91.2347,85.4384,5274.1498,235.0175
2024-03-12,110.1246,91.1882,85.1058,5275.5439,233.8408
2024-03-13,110.1303,89.3397,83.42,5276.9295,222.2214
2024-03-14,110.1196,90.2709,84.0568,5277.4985,226.1193
2024-03-15,110.1319,90.1664,83.6902,5278.4609,223.9447
2024-03-18,110.144,90.5286,83.9851,5282.1891,227.5049
2024-03-19,110.114,90.1635,83.1639,5283.2986,223.281
2024-03-20,110.1485,90.1357,83.3538,5284.6048,224.0817
2024-03-21,110.2046,91.6362,84.4561,5285.8535,228.5007
2024-03-22,110.1729,92.3497,84.8535,5286.4682,228.6795
2024-03-26,110.1903,93.5808,85.0202,5289.8511,230.4922
2024-03-27,102.5361,93.9876,85.4068,5290.4767,231.2945
2024-03-28,102.7096,94.7358,86.2356,5297.0087,233.2261
2024-03-31,102.7632,94.7314,86.2324,5300.0371,233.2192
2024-04-01,102.7632,95.504,87.1447,5300.0371,237.4406
2024-04-02,102.7608,95.7608,87.1671,5304.0112,240.2601
2024-04-03,102.7932,95.9101,87.3591,5304.7841,243.228
2024-04-04,102.831,96.4476,87.5846,5306.7555,242.4742
2024-04-05,102.8278,96.6215,87.8656,5308.5645,242.7884
2024-04-08,102.7894,97.5362,88.4212,5311.3856,242.6806
2024-04-09,102.7894,97.5888,88.3609,5311.3856,242.3212
2024-04-10,102.8998,97.6149,88.6487,5315.0084,244.7396
2024-04-12,102.7853,97.352,87.8748,5317.4247,242.7975
2024-04-15,102.8695,95.7903,86.7351,5320.2438,239.8675
2024-04-16,102.834,95.2528,86.4844,5321.3584,240.657
2024-04-18,102.878,94.7785,85.9544,5322.9549,241.6394
2024-04-19,102.785,95.0403,86.5741,5323.488,240.6565
2024-04-22,102.8818,95.5704,87.4154,5326.3075,242.4256
2024-04-23,102.9532,95.9438,87.5655,5327.986,244.5888
2024-04-24,102.9549,96.3725,87.7308,5328.1588,247.1766
2024-04-25,102.9493,96.2399,88.6125,5328.7384,249.7039
2024-04-26,102.9593,95.5204,88.1658,5329.7189,254.0366
2024-04-29,103.0161,96.2744,89.083,5331.6499,252.8921
2024-04-30,103.0514,96.3277,89.0926,5332.5376,252.92
2024-05-02,103.1097,96.6825,89.3246,5334.9028,255.2092
2024-05-03,103.16,96.2268,88.739,5336.1567,254.9479
2024-05-06,103.3135,96.1226,88.3316,5339.654,252.0095
2024-05-07,103.3251,95.2615,87.7561,5341.0415,246.4945
2024-05-08,103.3191,95.1781,87.904,5341.9087,248.6217
2024-05-09,103.3271,94.1648,86.3547,5342.3428,243.9372
2024-05-10,103.3607,94.944,86.9891,5342.7724,246.5479
2024-05-13,103.4188,94.9181,87.174,5346.0212,247.7744
2024-05-14,103.4525,95.0867,87.6274,5347.522,252.3782
2024-05-15,103.5312,95.3403,87.8377,5348.7106,253.3955
2024-05-16,103.618,95.8039,88.7259,5349.5038,254.8362
2024-05-17,103.6086,96.5667,89.1256,5350.4153,258.8589
2024-05-21,103.7247,96.6377,89.5067,5355.2502,263.7411
2024-05-22,103.7992,96.6311,89.864,5356.3608,262.3579
2024-05-23,103.7992,97.6268,90.9572,5356.3608,264.2809
2024-05-24,103.871,97.1641,90.914,5358.5147,264.4223
2024-05-27,103.9153,97.2496,90.7877,5361.4316,261.4705
2024-05-28,103.9118,96.9662,90.4202,5362.1042,259.1987
2024-05-29,103.8954,96.422,89.6503,5363.2902,259.0983
2024-05-30,103.9279,95.26,88.9933,5364.7137,258.6151
2024-05-31,103.9547,95.3435,89.4481,5365.8097,260.132
2024-06-03,104.0983,97.572,92.4271,5369.1209,269.8003
2024-06-04,103.8414,93.8529,86.3042,5369.0379,246.1066
2024-06-05,103.9001,97.1538,89.1172,5369.9555,256.1055
2024-06-06,103.9979,97.7973,90.1267,5371.2112,260.5948
2024-06-07,104.0351,99.5188,91.8562,5372.2291,264.4803
2024-06-10,104.0928,99.7429,92.0097,5375.5307,264.3561
2024-06-11,104.1556,99.8719,92.1206,5377.1007,266.9125
2024-06-12,104.1778,100.2724,92.5612,5378.4232,270.1379
2024-06-13,104.2366,101.0481,93.04,5379.5388,271.1238
2024-06-14,104.2704,101.7146,93.6567,5380.5567,272.7989
2024-06-18,104.3524,102.2403,93.803,5384.8341,273.3525
2024-06-19,104.3994,101.7992,93.5849,5386.0054,271.0897
2024-06-20,104.432,101.8546,93.8753,5387.3667,273.0696
2024-06-21,104.4713,101.2079,93.5537,5388.5437,272.385
2024-06-24,117.8708,101.9085,93.7392,5391.5451,269.8448
2024-06-25,104.5405,102.2506,94.3814,5392.2884,270.0778
2024-06-26,104.5187,102.4418,94.643,5392.8702,269.6398
2024-06-27,104.5382,103.0033,95.1237,5393.747,269.7836
2024-06-28,104.574,102.6191,94.9416,5395.8631,270.8515
2024-06-30,104.6136,102.6191,94.9416,5395.8631,270.8515
2024-07-01,104.6276,103.1944,95.6996,5399.8431,272.8824
2024-07-02,104.6724,102.868,95.5824,5402.0965,273.4437
2024-07-03,104.7114,103.5393,96.3988,5403.6893,275.9579
2024-07-04,104.745,103.5511,96.6688,5404.8862,276.7635
2024-07-05,104.7786,103.8188,96.8297,5405.9933,278.4743
2024-07-08,104.8485,103.2534,96.8647,5408.9972,277.6996
2024-07-09,104.8761,103.826,97.3311,5410.0477,279.5706
2024-07-10,104.9009,103.6139,96.9845,5411.1036,277.7518
2024-07-11,104.9227,103.391,97.096,5412.4014,278.2463
2024-07-12,104.9292,103.8648,97.3785,5413.3353,278.2819
2024-07-15,105.0151,104.2503,97.7671,5416.6718,281.1083
2024-07-16,105.0855,104.2689,97.4713,5417.6751,281.0543
2024-07-18,105.1452,104.7371,97.7055,5419.9047,278.1595
2024-07-19,105.1758,103.1529,96.409,5421.0041,272.5587
2024-07-22,105.223,103.7408,96.7013,5424.1728,273.1838
2024-07-23,105.2253,103.4111,96.5445,5425.4758,271.8225
2024-07-24,105.2595,103.5237,96.7617,5426.637,272.8352
2024-07-25,105.3408,103.9297,96.7323,5427.5873,271.9495
2024-07-26,105.4135,105.5663,98.3111,5428.5956,275.7654
2024-07-29,105.5119,106.152,98.4839,5431.7904,276.5895
2024-07-30,105.5094,106.1309,98.6802,5432.772,276.394
2024-07-31,105.5109,107.2541,99.038,5433.6933,278.0632
2024-08-01,105.5455,106.8677,99.1905,5434.8589,277.2299
2024-08-02,105.5909,106.2855,98.3992,5435.8684,274.6382
2024-08-05,105.7262,103.3697,95.6995,5439.0651,265.4979
2024-08-06,105.7253,102.7567,95.1642,5439.9349,263.3229
2024-08-07,105.7549,104.7231,96.5617,5441.0345,269.1662
2024-08-08,105.7637,104.0397,95.9036,5441.9641,269.6324
2024-08-09,105.7861,105.1196,96.6915,5442.9315,267.936
2024-08-12,105.8262,104.7072,96.4431,5445.8783,267.8991
2024-08-13,105.8532,103.6796,95.363,5446.294,266.6449
2024-08-14,105.8943,103.5686,95.3783,5447.357,264.9184
2024-08-16,105.9116,105.3212,96.8796,5449.5862,268.1138
2024-08-19,105.9818,105.1849,97.0611,5452.8782,270.7532
2024-08-20,106.0252,106.4228,97.6125,5454.3508,272.1785
2024-08-21,106.0518,106.4116,97.8326,5455.8625,273.4851
2024-08-22,106.0858,106.7491,97.9738,5457.1012,274.1903
2024-08-23,106.1127,106.6293,97.9385,5458.18,273.0467
2024-08-26,106.1703,107.2803,98.6268,5461.0959,275.7407
2024-08-27,106.1953,107.7123,98.8747,5461.7292,274.5194
2024-08-28,106.2365,107.8057,98.7789,5462.7689,273.5284
2024-08-29,106.2648,107.8731,98.9127,5463.5324,272.5436
2024-08-30,106.2668,108.8193,99.3996,5464.4471,271.8752
2024-08-31,106.2668,108.8172,99.3996,5464.4471,271.8752
2024-09-02,106.3054,108.9623,99.5227,5467.6346,271.6547
2024-09-03,106.3329,108.8271,99.6805,5468.8173,271.965
2024-09-04,106.3754,108.8874,99.2067,5469.7871,271.3858
2024-09-05,106.4059,108.8654,99.3569,5470.9194,270.8388
2024-09-06,106.4146,108.1266,98.076,5471.7431,269.5129
2024-09-09,106.4667,108.295,98.4675,5475.0575,268.7608
2024-09-10,106.4902,108.8255,99.2319,5475.9756,270.5326
2024-09-11,106.5512,108.7761,98.7724,5477.0398,268.7056
2024-09-12,106.5827,110.5163,100.2373,5477.9222,271.53
2024-09-13,106.6573,110.5442,100.089,5479.344,274.1736
2024-09-16,106.7623,110.7179,100.114,5482.4736,273.4417
2024-09-17,106.7639,110.9778,100.0653,5483.7926,272.8506
2024-09-18,106.7639,111.2418,99.968,5483.7926,270.8616
2024-09-19,106.8809,111.1788,99.8842,5486.1019,268.5655
2024-09-20,106.929,112.7908,100.9598,5487.3347,270.5107
2024-09-23,107.0237,113.547,101.6433,5490.5892,272.0416
2024-09-24,107.0466,113.5942,101.7456,5491.7099,273.07
2024-09-25,107.1126,113.1368,102.0413,5492.655,273.8049
2024-09-26,107.1966,113.6849,102.6658,5493.8571,275.1799
2024-09-27,107.1769,113.6083,102.7061,5495.2936,276.8504
2024-09-30,107.225,112.3338,101.4475,5500.7013,274.5914
2024-10-01,107.3237,112.3285,101.4323,5501.9906,274.7178
2024-10-03,107.3076,110.1986,99.4889,5504.5299,270.3234
2024-10-04,107.2257,109.2162,98.7098,5506.0251,268.0292
2024-10-07,107.2487,107.8549,97.3987,5509.299,262.0336
2024-10-08,107.3126,109.2294,98.6381,5510.3208,266.6238
2024-10-09,107.4772,110.5143,98.9923,5511.8431,267.5266
2024-10-10,107.504,110.2257,99.2685,5512.9468,265.5001
2024-10-11,107.5265,110.2456,99.139,5514.3907,266.9949
2024-10-14,107.6186,110.681,99.6839,5517.3612,266.9509
2024-10-15,107.6534,110.569,99.6355,5518.1759,265.9668
2024-10-16,107.6535,110.0784,99.5525,5519.2375,265.5359
2024-10-17,107.6503,108.5302,98.6003,5520.2522,262.7987
2024-10-18,107.6158,108.7862,98.9248,5521.333,263.2812
2024-10-21,107.6357,108.0928,98.4247,5524.1631,260.1379
2024-10-22,107.5869,106.4297,96.8263,5525.1776,254.9976
2024-10-23,107.6336,106.768,96.7928,5526.2009,254.7688
2024-10-24,107.674,106.5309,96.5901,5527.3884,254.332
2024-10-25,107.6909,105.8433,95.6705,5528.4234,249.7438
2024-10-28,107.6861,105.3964,96.0172,5531.4854,250.392
2024-10-29,107.725,105.9613,96.8881,5532.5972,251.7044
2024-10-30,107.7881,105.6041,96.533,5533.6549,255.0505
2024-10-31,107.8015,105.222,96.3789,5535.049,253.5332
2024-11-04,107.8739,104.8151,95.6366,5539.5214,251.6918
